playerID,yearID,teamID,stint,G,CG,SHO,W,L,SV,HLD,WPCT,TBF,IP,H,HR,BB,HBP,SO,R,ER,ERA
77591,2019,Lotte,1,11,0,0,0,1,0,0,0,64,14 1/3,16,2,6,0,13,7,7,4.4
77591,2020,Lotte,1,22,0,0,2,2,0,1,0.5,119,24 2/3,30,2,14,3,25,17,17,6.2
77637,2007,KIA,1,31,0,0,1,2,0,0,0.333,217,49 2/3,39,7,31,2,48,24,23,4.17
77637,2008,KIA,1,48,0,0,0,5,0,5,0,340,75 2/3,77,4,48,1,56,49,49,5.83
77637,2009,KIA,1,29,0,0,12,5,0,1,0.706,627,148 2/3,133,14,58,2,139,55,52,3.15
77637,2010,KIA,1,30,1,1,16,8,0,0,0.667,748,169 1/3,169,9,98,6,145,84,80,4.25
77637,2011,KIA,1,28,1,0,7,9,0,0,0.438,492,106 1/3,116,9,69,4,74,74,73,6.18
77637,2012,KIA,1,28,0,0,1,2,0,2,0.333,201,41,51,3,31,4,26,25,23,5.05
77637,2013,KIA,1,19,1,0,9,3,0,0,0.75,443,104 2/3,99,10,43,6,95,38,36,3.1
77637,2014,KIA,1,29,0,0,16,8,0,0,0.667,732,171 1/3,162,12,77,4,165,85,81,4.25
77637,2015,KIA,1,32,1,1,15,6,0,1,0.714,756,184 1/3,150,18,78,7,157,52,50,2.44
77637,2016,KIA,1,31,3,0,10,12,0,0,0.455,850,200 1/3,191,19,77,2,146,96,82,3.68
77637,2017,KIA,1,31,1,0,20,6,0,0,0.769,808,193 1/3,209,17,45,0,158,88,74,3.44
77637,2018,KIA,1,29,3,0,13,11,0,0,0.542,772,184 1/3,199,21,43,2,152,88,85,4.15
77637,2019,KIA,1,29,2,2,16,8,0,0,0.667,731,184 2/3,165,6,33,2,163,56,47,2.29
77637,2020,KIA,1,31,0,0,11,10,0,0,0.524,746,172 1/3,180,13,64,5,149,99,90,4.7
77637,2022,KIA,1,30,0,0,12,7,0,0,0.632,743,175 1/3,170,14,50,3,141,86,75,3.85
77637,2023,KIA,1,29,0,0,9,11,0,0,0.45,729,171,181,13,48,1,133,78,68,3.58
77637,2024,KIA,1,29,3,0,11,5,0,0,0.688,727,171 1/3,174,21,41,6,129,86,78,4.1
77637,2025,KIA,1,8,0,0,1,4,0,0,0.2,188,42,49,2,19,2,31,29,27,5.79
77641,2007,KIA,1,18,0,0,3,2,0,0,0.6,201,41 2/3,55,5,17,4,19,29,24,5.18
77641,2008,KIA,1,12,0,0,0,2,0,0,0,118,23 1/3,40,3,11,1,10,22,22,8.49
77641,2009,KIA,1,20,0,0,1,0,0,0,1,139,30,37,4,10,3,18,20,18,5.4
77641,2012,KIA,1,1,0,0,0,0,0,0,-,7,2,1,0,0,0,0,0,0,0
77641,2013,KIA,1,3,0,0,0,0,0,0,-,25,5,8,1,1,1,5,4,4,7.2
77649,2007,KIA,1,30,0,0,0,1,1,10,0,144,31 2/3,32,3,20,3,15,11,11,3.13
77658,2007,KIA,1,22,0,0,8,10,0,0,0.444,543,126 1/3,123,11,62,5,58,57,55,3.92
77658,2008,Woori,1,11,0,0,2,5,0,0,0.286,264,55 2/3,81,6,24,3,25,47,43,6.95
77659,2007,KIA,1,6,0,0,2,2,0,0,0.5,137,32,28,8,12,0,24,16,15,4.22
77726,2007,Hanwha,1,28,0,0,11,13,0,0,0.458,714,158 1/3,143,7,104,10,140,81,73,4.15
77746,2007,Hanwha,1,13,0,0,1,1,0,0,0.5,81,18 2/3,16,1,8,4,15,8,8,3.86
77746,2011,Hanwha,1,12,0,0,0,0,0,0,-,51,9 2/3,20,3,2,0,3,11,9,8.38
77746,2012,Hanwha,1,25,0,0,1,1,0,2,0.5,131,30 2/3,34,6,7,1,19,24,21,6.16
77746,2013,Hanwha,1,3,0,0,0,0,0,0,-,19,3,5,0,3,3,3,4,4,12
77748,2007,Hanwha,1,2,0,0,0,0,0,0,-,8,1 2/3,2,0,0,1,2,1,1,5.4
77748,2008,Hanwha,1,33,0,0,4,5,0,0,0.444,292,65 1/3,70,7,31,3,34,36,33,4.55
77748,2009,Hanwha,1,33,0,0,8,14,0,0,0.364,575,116 2/3,160,24,64,17,85,107,102,7.87
77748,2010,Hanwha,1,9,0,0,0,4,0,0,0,189,40 1/3,36,7,37,3,21,32,31,6.92
77748,2011,Hanwha,1,26,0,0,5,13,1,0,0.278,561,128 2/3,132,18,56,2,109,78,71,4.97
77748,2012,Hanwha,1,32,1,0,8,9,0,1,0.471,612,146 1/3,137,9,45,9,102,69,66,4.06
77748,2013,Hanwha,1,42,0,0,5,10,0,11,0.333,635,146 2/3,142,25,60,12,96,93,88,5.4
77748,2014,Hanwha,1,17,0,0,0,4,1,2,0,161,30 2/3,55,8,17,0,22,39,38,11.15
77759,2011,Hanwha,1,4,0,0,0,0,0,0,-,16,2 2/3,4,0,3,1,3,3,3,10.13
77829,2007,SK,1,20,0,0,3,7,0,0,0.3,342,77,80,5,41,4,52,35,31,3.62
77829,2008,SK,1,27,1,1,16,4,0,0,0.8,659,162,127,9,63,2,150,50,43,2.39
77829,2009,SK,1,21,1,0,12,2,0,0,0.857,568,138 1/3,121,14,53,4,112,46,43,2.8
77829,2010,SK,1,31,2,1,17,7,0,0,0.708,797,193 2/3,153,13,84,5,183,56,51,2.37
77829,2011,SK,1,17,1,0,4,6,0,0,0.4,328,74 1/3,70,6,45,2,61,45,40,4.84
77829,2012,SK,1,16,0,0,8,5,0,0,0.615,347,81 2/3,85,9,36,2,65,44,39,4.3
77829,2013,SK,1,25,0,0,10,9,0,0,0.526,580,133,128,12,68,4,102,72,66,4.47
77829,2014,SK,1,28,1,0,13,9,0,0,0.591,749,173 2/3,178,10,81,3,145,77,66,3.42
77829,2015,SK,1,30,1,1,14,6,0,1,0.7,754,176 2/3,173,19,66,3,160,86,73,3.72
77829,2016,SK,1,27,1,0,11,8,0,1,0.579,583,137,139,17,41,6,116,68,59,3.88
77829,2018,SK,1,25,0,0,11,8,0,0,0.579,554,136,125,16,30,2,130,48,45,2.98
77829,2019,SK,1,31,0,0,17,6,0,0,0.739,786,190 1/3,198,13,38,2,180,64,53,2.51
77829,2022,SSG,1,28,0,0,13,3,0,0,0.813,694,173 1/3,141,10,45,5,153,48,41,2.13
77829,2023,SSG,1,30,0,0,9,8,0,0,0.529,713,168 1/3,163,11,70,2,119,75,66,3.53
77829,2024,SSG,1,31,0,0,12,10,0,0,0.545,709,162 1/3,162,24,73,6,154,95,89,4.93
77829,2025,SSG,1,9,0,0,2,5,0,0,0.286,214,48 2/3,52,5,16,2,48,27,22,4.07
77854,2014,SK,1,7,0,0,1,0,0,0,1,38,7 1/3,9,0,5,0,3,9,7,8.59
77854,2015,SK,1,2,0,0,0,0,0,0,-,13,3,2,0,2,0,1,2,2,6
77860,2007,SK,1,32,1,0,17,8,0,0,0.68,800,184 2/3,167,13,86,13,98,74,67,3.27
77860,2008,SK,1,26,0,0,5,3,0,0,0.625,587,133 2/3,129,9,65,10,68,55,49,3.3
77868,2007,SK,1,32,0,0,12,4,0,0,0.75,651,146 1/3,158,9,67,5,81,72,60,3.69
77927,2015,Samsung,1,2,0,0,0,0,0,0,-,22,4,10,2,0,0,4,7,7,15.75
77927,2016,Samsung,1,56,0,0,4,6,4,9,0.4,317,72,82,9,26,5,57,42,41,5.13
77927,2017,Samsung,1,56,0,0,4,8,21,3,0.333,307,67 1/3,82,6,26,4,82,37,35,4.68
77927,2018,Samsung,1,61,0,0,5,5,6,13,0.5,290,66 1/3,65,6,25,6,74,35,32,4.34
77927,2019,Samsung,1,61,0,0,3,3,11,15,0.5,302,69 2/3,64,7,33,3,53,29,28,3.62
77927,2020,Samsung,1,31,0,0,0,3,0,4,0,170,36,46,6,16,0,26,24,23,5.75
77927,2021,Samsung,1,41,0,0,0,0,0,2,-,174,34 2/3,46,4,27,1,24,30,28,7.27
77927,2022,Samsung,1,19,0,0,0,3,0,0,0,139,30,38,1,15,3,17,20,19,5.7
77927,2023,Samsung,1,17,0,0,1,1,0,1,0.5,96,19 1/3,28,2,12,2,11,17,17,7.91
77927,2024,Samsung,1,1,0,0,0,0,0,0,-,6,3-Jan,5,0,0,0,0,5,5,135
78119,2008,LG,1,38,0,0,3,2,0,0,0.6,419,91 2/3,88,7,59,7,37,54,49,4.81
78119,2009,LG,1,12,0,0,2,3,0,0,0.4,184,36 1/3,46,6,29,4,37,27,25,6.19
78119,2010,LG,1,14,0,0,1,2,0,0,0.333,143,28,37,5,19,4,13,31,30,9.64
78119,2011,LG,1,12,0,0,0,0,0,0,-,98,23,21,0,11,1,12,13,10,3.91
78135,2010,LG,1,2,0,0,1,0,0,0,1,43,9 2/3,11,1,5,0,5,7,7,6.52
78148,2008,LG,1,39,0,0,3,13,0,2,0.188,490,106 1/3,131,10,36,9,59,70,65,5.5
78148,2009,LG,1,55,0,0,6,5,2,10,0.545,342,76 1/3,81,12,35,5,56,49,49,5.78
78148,2013,LG,1,4,0,0,0,0,0,0,-,21,5,7,1,1,0,1,3,3,5.4
78148,2014,LG,1,51,0,0,1,3,3,8,0.25,239,52 2/3,57,5,27,5,41,26,26,4.44
78148,2015,LG,1,32,0,0,3,6,1,5,0.333,191,44,49,3,14,5,32,27,27,5.52
78148,2016,LG,1,6,0,0,0,0,0,0,-,34,8,7,0,3,1,4,3,3,3.38
78148,2017,LG,1,61,0,0,8,7,7,3,0.533,280,61 2/3,75,5,25,4,57,43,40,5.84
78148,2018,LG,1,66,0,0,5,3,27,0,0.625,299,65,76,5,24,7,50,36,35,4.85
78148,2019,LG,1,13,0,0,1,1,6,0,0.5,49,11,11,0,6,0,11,5,2,1.64
78148,2020,LG,1,19,1,1,7,4,0,0,0.636,470,110 1/3,116,10,31,4,85,51,43,3.51
78148,2021,Kiwoom,1,23,1,1,9,5,0,0,0.643,497,114 1/3,133,6,27,6,59,55,51,4.01
78148,2022,Kiwoom,1,20,0,0,5,6,0,0,0.455,390,87 1/3,106,13,28,6,42,55,52,5.36
78148,2023,Kiwoom,1,14,1,0,2,8,0,0,0.2,295,72,71,4,13,2,35,40,38,4.75
78148,2024,Kiwoom,1,4,0,0,0,2,0,0,0,74,16,26,3,3,1,5,14,14,7.88
78149,2009,LG,1,16,0,0,0,1,1,0,0,128,26 1/3,34,3,15,5,10,15,15,5.13
78149,2014,Samsung,1,1,0,0,0,0,0,0,-,2,3-Jan,1,1,0,0,1,1,1,27
78164,2008,LG,1,8,0,0,0,0,0,0,-,38,7 2/3,12,1,2,2,4,7,7,8.22
78164,2009,LG,1,1,0,0,0,0,0,0,-,3,3-Feb,1,0,0,0,0,0,0,0
78232,2008,Doosan,1,21,0,0,6,7,0,0,0.462,448,101 2/3,126,3,23,1,46,62,48,4.25
78232,2009,Doosan,1,29,0,0,11,10,0,0,0.524,649,148,176,18,48,6,89,93,84,5.11
78232,2010,Doosan,1,28,1,0,13,6,0,0,0.684,662,154 2/3,163,12,50,8,128,77,69,4.02
78232,2011,Doosan,1,28,2,1,16,7,1,0,0.696,732,175 2/3,188,12,35,6,89,68,61,3.13
78232,2012,Doosan,1,28,1,0,6,9,0,0,0.4,691,163 1/3,182,13,41,8,63,91,82,4.52
78232,2013,Doosan,1,17,0,0,5,6,0,0,0.455,267,60 1/3,77,6,18,7,20,41,37,5.52
78232,2014,LG,1,6,0,0,0,1,0,0,0,44,8 1/3,14,2,4,1,3,13,13,14.04
78243,2008,Doosan,1,15,0,0,0,1,0,0,0,113,27 2/3,18,1,8,7,24,8,5,1.63
78243,2009,Doosan,1,5,0,0,0,0,0,0,-,59,12,15,4,7,2,9,11,11,8.25
78243,2016,NC,1,21,0,0,0,0,1,3,-,90,21 2/3,10,2,11,6,27,4,4,1.66
78247,2009,Doosan,1,30,0,0,9,6,0,3,0.6,527,117,114,21,71,4,96,75,68,5.23
78247,2010,Doosan,1,30,0,0,4,3,0,1,0.571,436,96 2/3,102,17,49,5,86,74,69,6.42
78247,2011,Doosan,1,6,0,0,0,1,0,0,0,96,21 1/3,26,6,10,2,5,16,15,6.33
78247,2012,Doosan,1,53,0,0,5,2,1,22,0.714,260,65 1/3,35,2,29,2,69,18,14,1.93
78247,2013,Doosan,1,55,0,0,5,4,5,9,0.556,309,72,51,8,45,2,77,22,20,2.5
78247,2014,Doosan,1,12,0,0,0,3,0,1,0,109,21,26,4,20,2,17,21,20,8.57
78247,2016,Doosan,1,11,0,0,0,1,5,1,0,54,12,12,0,9,0,17,7,7,5.25
78247,2017,Doosan,1,11,0,0,1,1,0,0,0.5,84,17,20,2,11,2,7,17,15,7.94
78247,2018,Doosan,1,17,0,0,1,0,0,0,1,66,14 2/3,13,1,12,2,13,7,7,4.3
78247,2019,Doosan,1,3,0,0,0,0,0,0,-,26,5 2/3,5,1,4,1,5,3,3,4.76
78247,2020,KIA,1,57,0,0,4,5,0,17,0.444,229,48,32,5,54,3,61,27,27,5.06
78247,2021,KIA,1,49,0,0,4,1,0,12,0.8,160,36,33,6,19,3,33,19,19,4.75
78247,2022,KIA,1,24,0,0,2,1,0,1,0.667,100,21 2/3,19,3,15,1,19,16,14,5.82
78248,2008,Doosan,1,5,0,0,0,0,0,0,-,19,3 2/3,5,0,3,0,2,1,1,2.45
78248,2009,Doosan,1,64,0,0,5,2,1,16,0.714,301,74,59,1,14,11,48,21,16,1.95
78248,2010,Doosan,1,73,0,0,6,4,0,22,0.6,331,82,68,7,16,11,67,37,33,3.62
78248,2011,Doosan,1,51,0,0,1,4,0,14,0.2,228,50 2/3,50,4,24,7,40,27,25,4.44
78248,2012,Doosan,1,21,0,0,3,2,0,3,0.6,75,15 2/3,22,2,7,3,5,15,15,8.62
78248,2013,NC,1,28,0,0,0,0,0,1,-,105,20 2/3,27,0,12,5,13,12,11,4.79
78248,2014,NC,1,25,0,0,1,1,0,1,0.5,107,25,25,1,7,3,11,9,5,1.8
78248,2015,NC,1,6,0,0,0,0,0,0,-,47,9 2/3,11,1,4,2,3,4,4,3.72
78248,2018,KT,1,42,0,0,2,0,0,5,1,183,37 2/3,57,7,11,5,23,29,28,6.69
78256,2008,Doosan,1,12,0,0,0,6,0,0,0,161,35,49,0,10,3,20,23,22,5.66
78257,2008,Doosan,1,33,0,0,2,0,0,1,1,140,32 1/3,27,1,20,1,19,19,16,4.45
78257,2009,Doosan,1,7,0,0,0,1,0,1,0,55,13 1/3,12,0,9,0,8,3,3,2.03
78257,2010,Doosan,1,1,0,0,0,0,0,0,-,1,0,0,0,1,0,0,0,0,-
78257,2015,Doosan,1,47,0,0,5,9,0,4,0.357,486,102 2/3,120,12,68,3,108,88,80,7.01
78257,2016,Doosan,1,55,0,0,5,2,1,4,0.714,294,62,68,8,40,1,56,38,34,4.94
78333,2008,Woori,1,18,0,0,1,0,8,0,1,85,21,16,1,5,4,18,2,2,0.86
78352,2009,Woori,1,2,0,0,0,0,0,0,-,8,1,2,0,3,0,0,4,4,36
78352,2012,Nexen,1,3,0,0,0,0,0,0,-,18,4,3,0,3,0,2,2,2,4.5
78352,2013,NC,1,54,0,0,6,6,4,9,0.5,264,64 2/3,41,10,32,2,63,29,27,3.76
78352,2014,NC,1,41,0,0,6,3,1,5,0.667,240,53 1/3,50,5,29,2,53,28,26,4.39
78352,2015,NC,1,61,0,0,1,5,31,0,0.167,266,64,57,7,21,1,72,28,27,3.8
78352,2016,NC,1,65,0,0,1,3,26,6,0.25,302,70,61,5,30,5,91,22,20,2.57
78352,2017,NC,1,60,0,0,4,3,29,0,0.571,272,66,60,10,23,1,62,27,27,3.68
78352,2018,NC,1,8,0,0,0,1,3,0,0,33,7,8,2,2,0,9,6,5,6.43
78352,2019,NC,1,20,0,0,0,1,0,2,0,64,15,14,1,8,1,10,6,4,2.4
78352,2020,NC,1,44,0,0,7,2,0,11,0.778,179,37 2/3,39,4,23,2,44,26,22,5.26
78352,2021,NC,1,46,0,0,0,3,0,17,0,178,40 1/3,35,2,20,4,29,23,17,3.79
78352,2022,Doosan,1,32,0,0,0,0,2,6,-,124,27 1/3,26,3,10,3,21,15,12,3.95
78352,2023,Kiwoom,1,51,0,0,2,2,26,1,0.5,209,46 2/3,51,3,17,2,40,16,13,2.51
78352,2024,Samsung,1,60,0,0,2,1,1,28,0.667,253,54 1/3,60,4,30,2,50,26,24,3.98
78352,2025,Samsung,1,8,0,0,0,0,0,1,-,37,7 2/3,10,4,4,0,4,6,5,5.87
78353,2008,Woori,1,22,0,0,0,4,1,0,0,162,38,29,0,20,2,30,20,17,4.03
78353,2009,Woori,1,27,0,0,2,4,0,0,0.333,299,65 2/3,72,10,43,2,48,53,51,6.99
78353,2010,Nexen,1,24,0,0,7,8,0,0,0.467,385,90,91,10,41,1,60,51,49,4.9
78353,2011,LG,1,25,0,0,4,9,0,0,0.308,528,117 2/3,128,10,67,2,68,75,71,5.43
78366,2008,Woori,1,6,0,0,1,0,0,0,1,29,6 1/3,6,0,5,0,3,4,4,5.68
78366,2014,NC,1,1,0,0,0,0,0,0,-,5,1,2,0,0,0,0,1,1,9
78366,2015,NC,1,21,0,0,1,0,0,0,1,128,25 2/3,28,2,23,4,21,17,14,4.91
78366,2016,NC,1,25,0,0,2,0,0,1,1,131,28 1/3,33,2,15,4,18,20,19,6.04
78366,2017,NC,1,7,0,0,0,0,0,0,-,39,8 2/3,10,1,3,2,7,6,6,6.23
78366,2018,NC,1,8,0,0,1,0,0,0,1,42,9 2/3,11,1,4,1,4,7,6,5.59
78366,2019,NC,1,7,0,0,0,0,0,0,-,29,5 1/3,12,1,1,0,6,7,7,11.81
78430,2008,Samsung,1,7,0,0,0,6,0,0,0,139,26,44,4,16,2,12,33,31,10.73
78431,2008,Samsung,1,7,0,0,1,3,0,1,0.25,125,29 2/3,30,3,7,0,20,11,10,3.03
78435,2008,Samsung,1,17,0,0,6,8,0,0,0.429,364,82,92,10,29,6,49,54,53,5.82
78517,2009,Lotte,1,20,0,0,0,1,0,3,0,54,12 1/3,7,1,11,1,7,10,10,7.3
78517,2010,Lotte,1,5,0,0,0,1,0,1,0,23,3,9,2,5,1,2,9,8,24
78517,2019,KT,1,8,0,0,0,0,0,0,-,33,8,4,1,4,0,11,1,1,1.13
78517,2020,KT,1,42,0,0,0,3,0,5,0,189,41 2/3,38,1,27,2,26,30,28,6.05
78517,2021,KT,1,10,0,0,0,0,0,0,-,56,12,16,2,6,0,10,10,9,6.75
78517,2022,KT,1,20,0,0,0,1,0,0,0,77,16 1/3,16,2,16,1,15,16,15,8.27
78517,2023,KT,1,12,0,0,0,1,0,0,0,65,13,14,0,10,5,6,9,6,4.15
78517,2024,KT,1,2,0,0,0,0,0,0,-,11,2,5,0,1,0,0,2,2,9
78536,2009,Lotte,1,1,0,0,0,1,0,0,0,13,1 2/3,2,0,6,0,0,5,5,27
78536,2010,Lotte,1,3,0,0,0,2,0,0,0,39,7 2/3,15,2,3,0,4,12,12,14.09
78536,2018,Lotte,1,5,0,0,0,0,0,0,-,19,3 1/3,8,2,1,0,2,5,5,13.5
78536,2020,Lotte,1,46,0,0,0,1,0,0,0,216,49 1/3,48,1,26,2,43,22,17,3.1
78536,2021,Lotte,1,39,0,0,2,2,0,9,0.5,160,35 1/3,32,4,24,4,31,22,20,5.09
78536,2022,Lotte,1,10,0,0,0,0,0,1,-,43,10,6,0,8,0,8,5,5,4.5
78543,2008,Lotte,1,32,0,0,2,1,1,5,0.667,206,47 2/3,45,6,21,3,18,20,17,3.21
78543,2009,Lotte,1,18,0,0,0,5,0,0,0,244,51 1/3,66,14,27,6,27,45,42,7.36
78543,2010,Lotte,1,36,0,0,2,1,3,3,0.667,190,44 1/3,46,9,12,3,33,24,24,4.87
78543,2011,Lotte,1,23,0,0,1,0,0,1,1,127,28 2/3,31,3,11,3,21,15,15,4.71
78543,2012,Lotte,1,1,0,0,0,0,0,0,-,7,3-Feb,4,0,1,0,0,4,3,40.5
78543,2013,Hanwha,1,7,0,0,0,0,0,0,-,38,6 2/3,9,0,6,3,2,7,7,9.45
78550,2010,Lotte,1,13,1,1,5,2,0,0,0.714,266,63 2/3,61,9,16,5,44,32,28,3.96
78550,2011,Lotte,1,24,0,0,0,3,0,1,0,166,35,46,2,17,1,29,29,26,6.69
78550,2012,Lotte,1,24,0,0,2,0,0,0,1,168,40 2/3,37,3,13,1,24,20,17,3.76
78550,2013,Lotte,1,15,0,0,1,0,0,0,1,222,50 2/3,57,4,25,2,22,28,23,4.09
78550,2014,Doosan,1,2,0,0,0,0,0,0,-,12,1 1/3,7,0,1,0,0,5,5,33.75
78550,2015,Doosan,1,9,0,0,0,0,0,0,-,80,15 1/3,22,4,9,3,13,15,15,8.8
78551,2008,Lotte,1,13,0,0,2,1,8,0,0.667,51,12 2/3,14,1,3,0,10,4,4,2.84
78552,2013,Lotte,1,2,0,0,0,1,0,0,0,10,2,3,0,1,0,2,3,2,9
78552,2014,Lotte,1,3,0,0,0,0,0,0,-,37,5 2/3,18,2,2,0,3,19,16,25.41
78552,2016,Lotte,1,6,0,0,0,0,0,0,-,43,8 1/3,14,2,5,0,7,9,9,9.72
78552,2017,Hanwha,1,31,0,0,0,1,0,1,0,167,38 1/3,42,4,15,0,40,26,25,5.87
78552,2018,Hanwha,1,2,0,0,0,0,0,0,-,8,1 2/3,3,1,0,0,2,1,1,5.4
78574,2008,Lotte,1,19,1,0,5,5,0,0,0.5,450,101 2/3,115,5,52,4,43,55,52,4.6
78627,2008,KIA,1,14,0,0,3,6,0,1,0.333,308,70,72,5,31,4,28,47,38,4.89
78640,2008,KIA,1,16,0,0,5,5,0,0,0.5,346,79 1/3,90,7,25,4,45,37,36,4.08
78640,2009,KIA,1,21,0,0,5,4,0,0,0.556,367,79 1/3,101,12,30,8,53,56,54,6.13
78640,2010,KIA,1,24,0,0,9,7,0,0,0.563,572,140,134,10,29,11,68,53,52,3.34
78640,2011,KIA,1,30,1,0,8,9,2,2,0.471,562,130 1/3,144,7,36,11,84,68,62,4.28
78640,2012,KIA,1,29,2,2,9,8,0,0,0.529,663,160,143,7,51,7,97,51,46,2.59
78640,2013,KIA,1,19,0,0,5,9,0,0,0.357,394,84,116,5,33,4,36,69,61,6.54
78640,2014,KIA,1,16,0,0,0,2,0,2,0,152,32 1/3,45,6,10,3,18,25,23,6.4
78640,2015,KIA,1,9,0,0,1,4,0,0,0.2,174,40,52,5,8,5,16,23,22,4.95
78648,2008,KIA,1,10,0,0,2,5,0,0,0.286,265,61,61,2,31,0,42,29,27,3.98
78650,2008,KIA,1,1,0,0,0,0,0,0,-,3,0,3,0,0,0,0,3,3,-
78650,2009,KIA,1,3,0,0,0,0,0,0,-,17,4,4,0,1,0,4,0,0,0
78650,2010,KIA,1,12,0,0,2,5,0,0,0.286,197,41,47,5,23,6,37,29,26,5.71
78665,2008,KIA,1,12,0,0,0,2,0,0,0,191,45 1/3,43,2,19,4,23,18,15,2.98
78726,2008,Hanwha,1,59,0,0,3,6,31,0,0.333,257,63 1/3,52,3,23,4,63,21,20,2.84
78726,2009,Hanwha,1,45,0,0,2,5,13,0,0.286,203,50,43,2,20,1,56,20,16,2.88
78730,2008,Hanwha,1,11,0,0,0,0,0,0,-,30,5 2/3,6,0,7,0,3,4,4,6.35
78730,2009,Hanwha,1,1,0,0,0,0,0,0,-,2,3-Jan,0,0,1,0,1,0,0,0
78730,2010,Hanwha,1,1,0,0,0,0,0,0,-,2,0,2,0,0,0,0,1,1,-
78730,2011,Hanwha,1,1,0,0,0,0,0,0,-,9,2,3,0,0,0,0,1,1,4.5
78730,2014,Hanwha,1,1,0,0,0,0,0,0,-,3,0,3,0,0,0,0,2,2,-
78730,2015,Hanwha,1,3,0,0,0,0,0,0,-,10,2 2/3,2,1,1,0,0,2,2,6.75
78760,2008,Hanwha,1,2,0,0,0,0,0,0,-,11,2 2/3,3,0,2,0,1,0,0,0
78760,2012,Hanwha,1,16,0,0,0,0,0,2,-,42,10 1/3,4,2,5,3,6,6,6,5.23
78760,2013,Hanwha,1,13,0,0,2,0,0,1,1,72,15,17,0,8,4,2,6,6,3.6
78760,2014,Hanwha,1,34,0,0,3,2,1,0,0.6,205,42 1/3,64,4,14,9,14,38,34,7.23
78760,2015,Hanwha,1,51,0,0,1,1,0,2,0.5,162,36,44,4,14,5,12,21,19,4.75
78760,2016,Hanwha,1,36,0,0,1,0,0,0,1,171,38 2/3,47,3,10,1,26,24,21,4.89
78819,2013,SK,1,19,0,0,5,5,0,0,0.5,390,91 1/3,85,5,36,8,50,40,36,3.55
78819,2014,SK,1,6,0,0,0,1,0,0,0,57,9 1/3,22,3,7,3,3,19,19,18.32
78819,2015,SK,1,7,0,0,1,2,0,0,0.333,94,20 2/3,24,2,11,2,14,13,11,4.79
78819,2017,SK,1,11,0,0,0,0,2,2,-,74,18 2/3,15,0,5,4,10,5,5,2.41
78819,2018,SK,1,18,0,0,1,2,0,1,0.333,72,14 1/3,17,4,9,3,14,15,15,9.42
78819,2019,SK,1,5,0,0,0,0,1,1,-,20,4,7,0,1,0,4,3,3,6.75
78819,2020,LG,1,2,0,0,0,0,0,0,-,8,1 1/3,4,1,0,0,0,3,3,20.25
78823,2008,SK,1,1,0,0,0,0,0,0,-,7,1,2,0,1,1,2,1,1,9
78823,2012,SK,1,4,0,0,0,0,0,0,-,14,3,4,0,1,0,3,0,0,0
78823,2013,SK,1,13,0,0,1,0,0,0,1,27,6 1/3,6,0,2,0,1,2,2,2.84
78823,2014,KIA,1,1,0,0,0,0,0,0,-,2,0,0,0,1,0,0,0,0,-
78823,2015,KIA,1,6,0,0,0,0,0,0,-,20,4 1/3,6,0,2,0,1,2,1,2.08
78843,2008,SK,1,1,0,0,0,0,0,0,-,1,3-Jan,0,0,0,0,0,0,0,0
78843,2009,SK,1,16,0,0,1,1,0,0,0.5,79,19,15,1,10,0,14,4,3,1.42
78843,2010,SK,1,8,0,0,0,0,0,0,-,44,8 2/3,16,5,3,0,3,10,10,10.38
78847,2011,SK,1,1,0,0,0,0,0,1,-,2,3-Jan,0,0,0,1,0,0,0,0
78853,2008,SK,1,17,0,0,1,2,6,0,0.333,118,29 1/3,24,1,8,0,17,7,7,2.15
78868,2008,SK,1,3,0,0,1,2,0,0,0.333,36,7,8,1,8,0,3,10,10,12.86
78869,2008,SK,1,5,0,0,1,2,0,0,0.333,98,20 1/3,26,1,15,0,11,15,15,6.64
79130,2018,SK,1,4,0,0,0,0,0,0,-,21,3,8,1,4,0,3,7,7,21
79130,2019,SK,1,25,0,0,2,4,0,6,0.333,115,27 1/3,24,0,11,0,15,14,12,3.95
79130,2020,SK,1,6,0,0,0,0,0,0,-,20,3 2/3,7,1,1,0,4,3,2,4.91
79130,2021,SSG,1,1,0,0,0,0,0,0,-,10,1,3,0,4,0,1,4,4,36
79137,2009,LG,1,7,0,0,0,1,0,0,0,42,8 1/3,10,0,10,1,5,8,7,7.56
79137,2010,LG,1,8,0,0,2,2,0,0,0.5,142,32 2/3,22,1,28,3,17,16,14,3.86
79137,2011,LG,1,18,0,0,2,1,0,1,0.667,103,21 1/3,18,0,23,3,12,8,8,3.38
79138,2009,LG,1,26,0,0,1,4,0,0,0.2,311,66 2/3,74,11,36,10,45,48,47,6.35
79138,2010,LG,1,11,0,0,0,1,0,0,0,96,20,23,6,11,3,17,18,18,8.1
79138,2011,LG,1,47,0,0,2,1,0,7,0.667,275,67 1/3,47,3,22,7,51,19,17,2.27
79138,2012,LG,1,19,0,0,1,1,0,4,0.5,90,20 1/3,24,3,6,2,11,12,12,5.31
79140,2009,LG,1,38,0,0,1,1,1,3,0.5,179,35 2/3,45,6,29,5,13,31,28,7.07
79140,2010,LG,1,1,0,0,0,0,0,0,-,2,0,0,0,2,0,0,0,0,-
79140,2014,LG,1,1,0,0,0,0,0,0,-,12,2 1/3,2,1,3,0,2,3,3,11.57
